797,-0.1446
798,-0.136
799,-0.1302
800,-0.1358
801,-0.1394
802,-0.1344
803,-0.142
804,-0.1498
805,-0.1526
806,-0.1552
807,-0.1492
808,-0.144
809,-0.1636
810,-0.153
811,-0.1626
812,-0.155
813,-0.1686
814,-0.1802
815,-0.1852
816,-0.184
817,-0.2
818,-0.1974
819,-0.188
820,-0.202
821,-0.1962
822,-0.1968
823,-0.2032
824,-0.1944
825,-0.1946
826,-0.1884
827,-0.1844
828,-0.1818
829,-0.1828
830,-0.1894
831,-0.1882
832,-0.1862
833,-0.1712
834,-0.1674
835,-0.1774
836,-0.179
837,-0.18
838,-0.1924
839,-0.1876
840,-0.1802
841,-0.1874
842,-0.188
843,-0.1998
844,-0.1986
845,-0.1954
846,-0.2
847,-0.2006
848,-0.1936
849,-0.2016
850,-0.2068
851,-0.1926
852,-0.1988
853,-0.201
854,-0.1968
855,-0.1856
856,-0.189
857,-0.191
858,-0.179
859,-0.178
860,-0.179
861,-0.1816
862,-0.1858
863,-0.1828
864,-0.1834
865,-0.178
866,-0.1596
867,-0.1728
868,-0.168
869,-0.18
870,-0.1826
871,-0.1728
872,-0.1848
873,-0.1842
874,-0.1784
875,-0.189
876,-0.1902
877,-0.1902
878,-0.1958
879,-0.1936
880,-0.1974
881,-0.1938
882,-0.1888
883,-0.2056
884,-0.2058
885,-0.1944
886,-0.1966
887,-0.197
888,-0.2004
889,-0.2084
890,-0.21
891,-0.2062
892,-0.2106
893,-0.1984
894,-0.2084
895,-0.2078
896,-0.2108
897,-0.2144
898,-0.2106
899,-0.211
900,-0.2162
901,-0.2182
902,-0.2202
903,-0.2092
904,-0.2004
905,-0.1954
906,-0.1988
907,-0.1906
908,-0.1906
909,-0.192
910,-0.1786
911,-0.184
912,-0.1924
913,-0.1934
914,-0.1952
915,-0.192
916,-0.2012
917,-0.2078
918,-0.2112
919,-0.2186
920,-0.2074
921,-0.209
922,-0.2164
923,-0.2112
924,-0.2204
925,-0.2288
926,-0.2344
927,-0.2396
928,-0.2348
929,-0.2414
930,-0.2488
931,-0.2504
932,-0.2404
933,-0.2424
934,-0.2356
935,-0.2298
936,-0.228
937,-0.2336
938,-0.238
939,-0.2406
940,-0.237
941,-0.23
942,-0.239
943,-0.2378
944,-0.2392
945,-0.2344
946,-0.2486
947,-0.2458
948,-0.237
949,-0.2392
950,-0.2438
951,-0.246
952,-0.238
953,-0.2472
954,-0.2598
955,-0.2472
956,-0.2538
957,-0.2542
958,-0.256
959,-0.2532
960,-0.251
961,-0.2484
962,-0.2466
963,-0.2566
964,-0.2494
965,-0.25
966,-0.2424
967,-0.2442
968,-0.2432
969,-0.244
970,-0.2326
971,-0.2338
972,-0.226
973,-0.2218
974,-0.2374
975,-0.2392
976,-0.2476
977,-0.2342
978,-0.2306
979,-0.2278
980,-0.231
981,-0.224
982,-0.2272
983,-0.2286
984,-0.2324
985,-0.2356
986,-0.2306
987,-0.23
988,-0.2286
989,-0.224
990,-0.23
991,-0.2306
992,-0.2332
993,-0.2392
994,-0.2444
995,-0.2516
996,-0.2626
997,-0.2576
998,-0.2472
999,-0.2376
